id,name,email,phone,ltv,total_payments,successful_payments,failed_payments,segment,opted_out,created_at
CUST00645,Anjali Mishra,anjali.mishra645@rediffmail.com,9463659637,115113.27,7,7,0,regular,False,2025-10-14 23:05:50
CUST00646,Sneha Menon,sneha.menon646@yahoo.com,9578859534,62427.64,17,15,2,regular,False,2025-11-14 16:52:28
CUST00647,Vivaan Patel,vivaan.patel647@hotmail.com,9578306974,144491.08,37,34,3,regular,False,2024-12-16 01:58:12
CUST00648,Lakshmi Verma,lakshmi.verma648@outlook.com,9526874654,704972.65,67,62,5,high_value,True,2025-09-06 11:12:28
CUST00649,Riya Malhotra,riya.malhotra649@hotmail.com,9194058316,135414.63,31,27,4,regular,False,2025-06-17 08:55:11
CUST00650,Ishaan Pillai,ishaan.pillai650@hotmail.com,9192425524,347100.24,87,74,13,high_value,True,2024-12-29 10:19:07
CUST00651,Sai Sharma,sai.sharma651@rediffmail.com,9785912716,6217.71,4,3,1,new,False,2026-04-07 16:44:43
CUST00652,Diya Desai,diya.desai652@outlook.com,9694710082,126963.9,24,21,3,regular,False,2025-01-30 07:07:35
CUST00653,Myra Sharma,myra.sharma653@gmail.com,9265381977,144283.46,35,34,1,regular,False,2025-11-04 08:48:43
CUST00654,Diya Chopra,diya.chopra654@yahoo.com,9130539998,330191.07,28,25,3,high_value,False,2025-04-20 03:24:30
CUST00655,Nisha Iyer,nisha.iyer655@rediffmail.com,9845439994,18062.08,3,1,2,at_risk,False,2026-06-27 18:40:46
CUST00656,Karan Malhotra,karan.malhotra656@yahoo.com,9483739723,55447.15,31,28,3,regular,False,2026-07-07 13:26:48
CUST00657,Kavya Bansal,kavya.bansal657@gmail.com,9651759949,101643.89,11,10,1,regular,False,2025-09-29 12:29:14
CUST00658,Riya Iyer,riya.iyer658@outlook.com,9202900339,65711.82,14,14,0,regular,False,2025-08-09 06:20:44
CUST00659,Meera Mehta,meera.mehta659@yahoo.com,9209970339,85439.78,17,15,2,regular,False,2024-09-18 04:51:42
CUST00660,Rakesh Das,rakesh.das660@hotmail.com,9854051178,8988.84,17,8,9,at_risk,False,2026-04-13 23:22:03
CUST00661,Deepak Joshi,deepak.joshi661@outlook.com,9842010046,126215.03,38,33,5,regular,False,2024-08-29 12:54:25
CUST00662,Vivaan Mishra,vivaan.mishra662@gmail.com,9338754922,601258.75,108,103,5,high_value,False,2026-04-14 21:08:18
CUST00663,Nisha Das,nisha.das663@gmail.com,9183467647,464765.68,75,73,2,high_value,False,2024-10-19 05:18:18
CUST00664,Shreya Verma,shreya.verma664@rediffmail.com,9227691754,649.22,2,1,1,new,False,2026-04-21 02:05:22
CUST00665,Saanvi Pillai,saanvi.pillai665@yahoo.com,9298407974,23803.69,14,12,2,regular,False,2025-01-09 11:20:09
CUST00666,Amit Singh,amit.singh666@hotmail.com,9938379910,51436.93,9,9,0,regular,False,2026-08-11 04:44:45
CUST00667,Saanvi Das,saanvi.das667@yahoo.com,9402641424,118022.32,5,4,1,regular,False,2026-01-18 05:38:35
CUST00668,Deepak Joshi,deepak.joshi668@hotmail.com,9298777291,144507.21,16,14,2,regular,False,2025-06-17 16:11:55
CUST00669,Lakshmi Nair,lakshmi.nair669@rediffmail.com,9221166907,15999.81,17,12,5,at_risk,False,2025-08-21 13:30:16
CUST00670,Manoj Mishra,manoj.mishra670@gmail.com,9188313058,35043.94,23,21,2,regular,False,2024-09-21 07:50:10
CUST00671,Myra Agarwal,myra.agarwal671@rediffmail.com,9412017904,6419.42,0,0,0,new,False,2024-09-29 10:37:19
CUST00672,Diya Sharma,diya.sharma672@rediffmail.com,9821657025,434737.93,104,93,11,high_value,False,2025-07-17 09:24:50
CUST00673,Shreya Gupta,shreya.gupta673@yahoo.com,9169482279,45881.23,17,15,2,regular,False,2026-04-22 15:31:18
CUST00674,Nisha Mishra,nisha.mishra674@rediffmail.com,9399056778,31809.03,11,6,5,at_risk,False,2025-07-12 11:02:06
CUST00675,Deepak Chatterjee,deepak.chatterjee675@hotmail.com,9534268004,7671.22,1,1,0,new,False,2025-12-12 06:11:02
CUST00676,Suresh Nair,suresh.nair676@yahoo.com,9131915385,184354.07,28,26,2,high_value,True,2026-02-23 10:04:08
CUST00677,Varun Chatterjee,varun.chatterjee677@outlook.com,9263999734,101020.24,9,8,1,regular,False,2025-04-08 07:01:58
CUST00678,Aadhya Reddy,aadhya.reddy678@rediffmail.com,9626402312,90516.95,39,35,4,regular,False,2026-07-24 08:19:46
CUST00679,Krishna Desai,krishna.desai679@rediffmail.com,9437755361,20489.47,4,3,1,at_risk,False,2025-10-19 18:01:26
CUST00680,Suresh Kapoor,suresh.kapoor680@yahoo.com,9435501022,83369.14,12,11,1,regular,False,2025-02-04 04:21:41
CUST00681,Anjali Chopra,anjali.chopra681@rediffmail.com,9703717150,22733.98,15,10,5,at_risk,False,2025-08-04 01:32:17
CUST00682,Amit Reddy,amit.reddy682@outlook.com,9165953495,179326.99,66,62,4,high_value,False,2026-07-29 01:14:20
CUST00683,Rahul Desai,rahul.desai683@gmail.com,9559720620,66457.59,27,26,1,regular,False,2025-12-28 00:24:15
CUST00684,Riya Pillai,riya.pillai684@gmail.com,9838724998,348193.1,63,60,3,high_value,False,2026-07-18 07:13:08
CUST00685,Nisha Pillai,nisha.pillai685@hotmail.com,9552230665,110474.6,6,5,1,regular,False,2025-07-22 12:15:40
CUST00686,Anjali Gupta,anjali.gupta686@rediffmail.com,9207435042,46768.08,36,33,3,regular,False,2025-09-12 17:56:00
CUST00687,Nikhil Reddy,nikhil.reddy687@outlook.com,9568141917,102607.75,9,8,1,regular,False,2025-11-04 14:20:46
CUST00688,Vihaan Reddy,vihaan.reddy688@hotmail.com,9531673580,26860.03,5,3,2,at_risk,False,2024-12-27 11:44:10
CUST00689,Neha Patel,neha.patel689@hotmail.com,9960266563,75523.77,27,24,3,regular,False,2025-10-20 05:37:36
CUST00690,Riya Kapoor,riya.kapoor690@hotmail.com,9436460186,72299.12,37,34,3,regular,False,2026-02-22 23:19:22
CUST00691,Divya Singh,divya.singh691@hotmail.com,9636015820,145075.22,34,32,2,regular,False,2024-12-04 08:12:31
CUST00692,Anjali Mishra,anjali.mishra692@gmail.com,9660782698,80123.27,20,19,1,regular,False,2025-10-22 08:08:53
CUST00693,Meera Mehta,meera.mehta693@gmail.com,9780674456,73616.99,23,21,2,regular,False,2024-12-18 15:24:10
CUST00694,Sneha Nair,sneha.nair694@gmail.com,9261020740,51926.26,24,22,2,regular,False,2025-06-05 08:38:06
CUST00695,Aditya Rao,aditya.rao695@yahoo.com,9392822240,317957.95,55,49,6,high_value,False,2026-07-13 06:18:40
CUST00696,Vivaan Verma,vivaan.verma696@gmail.com,9437052680,132732.33,31,27,4,regular,False,2026-05-25 09:32:59
CUST00697,Ishaan Nair,ishaan.nair697@gmail.com,9713077996,141281.61,38,34,4,regular,False,2025-03-06 14:49:56
CUST00698,Suresh Patel,suresh.patel698@yahoo.com,9744053238,674346.71,62,54,8,high_value,False,2025-12-27 08:36:14
CUST00699,Saanvi Kumar,saanvi.kumar699@gmail.com,9288070455,55691.15,31,29,2,regular,False,2025-04-10 04:34:38
CUST00700,Sanjay Das,sanjay.das700@gmail.com,9439828493,81731.04,20,17,3,regular,False,2026-03-30 10:47:02
CUST00701,Deepak Das,deepak.das701@outlook.com,9981934350,103901.69,7,6,1,regular,False,2026-07-01 15:16:26
CUST00702,Priya Agarwal,priya.agarwal702@rediffmail.com,9432074523,111080.18,12,11,1,regular,False,2025-05-29 09:51:23
CUST00703,Aarav Desai,aarav.desai703@outlook.com,9423076194,684760.02,50,47,3,high_value,False,2026-03-14 08:01:20
CUST00704,Karan Bose,karan.bose704@rediffmail.com,9947523110,713188.98,119,102,17,high_value,False,2025-06-29 11:53:10
CUST00705,Nisha Gupta,nisha.gupta705@yahoo.com,9849989538,28627.74,31,28,3,regular,False,2025-09-25 07:29:51
CUST00706,Vivaan Verma,vivaan.verma706@yahoo.com,9776625216,103342.84,5,5,0,regular,False,2025-10-08 03:02:08
CUST00707,Sai Gupta,sai.gupta707@yahoo.com,9368009789,146056.4,13,11,2,regular,False,2025-10-02 07:33:43
CUST00708,Deepak Mishra,deepak.mishra708@yahoo.com,9379902891,97092.65,25,22,3,regular,False,2025-06-27 10:36:58
CUST00709,Diya Desai,diya.desai709@rediffmail.com,9996229807,12857.05,3,1,2,at_risk,False,2024-11-22 15:40:23
CUST00710,Sai Malhotra,sai.malhotra710@yahoo.com,9381087533,41938.27,30,27,3,regular,False,2026-03-26 20:45:27
CUST00711,Sanjay Singh,sanjay.singh711@hotmail.com,9226004164,491794.51,118,102,16,high_value,False,2024-10-05 06:00:31
CUST00712,Krishna Nair,krishna.nair712@yahoo.com,9304595238,12201.19,2,2,0,new,False,2026-04-14 08:17:48
CUST00713,Saanvi Menon,saanvi.menon713@yahoo.com,9984858711,108034.52,31,30,1,regular,False,2026-07-27 13:26:04
CUST00714,Priya Nair,priya.nair714@hotmail.com,9584232533,5544.57,3,3,0,new,False,2025-09-28 09:31:32
CUST00715,Saanvi Das,saanvi.das715@rediffmail.com,9860695792,97635.47,9,9,0,regular,True,2025-09-19 15:26:59
CUST00716,Deepak Joshi,deepak.joshi716@hotmail.com,9820256933,8973.48,0,0,0,new,False,2025-07-31 12:59:10
CUST00717,Sneha Chatterjee,sneha.chatterjee717@outlook.com,9241989740,8393.41,4,3,1,new,False,2025-04-08 11:39:04
CUST00718,Arun Kumar,arun.kumar718@gmail.com,9440716951,76280.86,21,20,1,regular,True,2026-04-17 05:49:28
CUST00719,Neha Mishra,neha.mishra719@outlook.com,9561801350,134001.73,21,19,2,regular,False,2026-03-10 12:30:42
CUST00720,Suresh Kumar,suresh.kumar720@hotmail.com,9805898786,77198.65,17,16,1,regular,False,2026-07-20 06:52:44
CUST00721,Priya Singh,priya.singh721@rediffmail.com,9568613005,731863.89,83,81,2,high_value,False,2024-08-29 03:34:48
CUST00722,Suresh Malhotra,suresh.malhotra722@rediffmail.com,9220786160,35340.78,6,4,2,at_risk,False,2025-11-08 17:25:22
CUST00723,Ananya Mishra,ananya.mishra723@hotmail.com,9983229699,135816.29,18,16,2,regular,False,2025-03-05 03:13:06
CUST00724,Diya Kapoor,diya.kapoor724@gmail.com,9364309534,28691.8,13,10,3,at_risk,False,2024-09-28 19:33:31
CUST00725,Sneha Joshi,sneha.joshi725@hotmail.com,9213891709,10382.14,5,3,2,at_risk,False,2025-04-21 07:28:07
CUST00726,Neha Menon,neha.menon726@gmail.com,9453719460,9842.59,3,2,1,new,False,2025-01-20 19:17:30
CUST00727,Saanvi Verma,saanvi.verma727@outlook.com,9447002051,31033.0,20,9,11,at_risk,False,2025-07-13 14:42:36
CUST00728,Diya Nair,diya.nair728@rediffmail.com,9195765217,285344.78,69,61,8,high_value,False,2024-10-25 18:23:18
CUST00729,Krishna Reddy,krishna.reddy729@rediffmail.com,9960175026,124825.92,24,21,3,regular,False,2025-08-23 20:30:03
CUST00730,Sanjay Bansal,sanjay.bansal730@yahoo.com,9625728730,70451.64,22,20,2,regular,False,2025-06-19 10:35:35
CUST00731,Nikhil Singh,nikhil.singh731@rediffmail.com,9777194209,25256.95,26,22,4,regular,False,2024-10-31 18:21:15
CUST00732,Suresh Bansal,suresh.bansal732@hotmail.com,9190162210,76856.22,35,33,2,regular,False,2024-09-24 13:03:45
CUST00733,Anika Bansal,anika.bansal733@rediffmail.com,9417270985,91629.26,7,6,1,regular,False,2025-06-29 20:33:36
CUST00734,Arun Chatterjee,arun.chatterjee734@hotmail.com,9972763942,53131.83,10,9,1,regular,True,2024-10-17 07:08:50
CUST00735,Diya Singh,diya.singh735@rediffmail.com,9148596177,719890.98,58,54,4,high_value,False,2024-10-08 07:37:05
CUST00736,Nikhil Iyer,nikhil.iyer736@outlook.com,9969737332,44061.36,21,18,3,regular,False,2025-02-24 23:20:52
CUST00737,Aarav Desai,aarav.desai737@gmail.com,9114285707,82025.58,30,26,4,regular,False,2024-12-17 06:16:45
CUST00738,Riya Menon,riya.menon738@hotmail.com,9487329582,145208.41,30,26,4,regular,False,2026-04-09 23:29:42
CUST00739,Aadhya Gupta,aadhya.gupta739@gmail.com,9847359140,12885.18,1,1,0,new,False,2025-12-21 08:08:01
CUST00740,Rakesh Rao,rakesh.rao740@gmail.com,9423108101,10185.8,16,12,4,at_risk,False,2026-03-22 07:47:19
CUST00741,Suresh Chopra,suresh.chopra741@gmail.com,9582664425,46173.99,30,29,1,regular,True,2024-11-18 08:16:45
CUST00742,Meera Chopra,meera.chopra742@hotmail.com,9739777846,149873.43,7,6,1,regular,False,2024-12-28 01:44:11
CUST00743,Suresh Nair,suresh.nair743@gmail.com,9667267264,524662.18,90,87,3,high_value,False,2025-06-24 06:45:59
CUST00744,Krishna Chopra,krishna.chopra744@hotmail.com,9793830293,110676.88,6,6,0,regular,False,2025-05-02 11:28:52
CUST00745,Vikram Nair,vikram.nair745@hotmail.com,9335903593,109046.63,34,33,1,regular,False,2024-08-27 09:47:14
CUST00746,Meera Chatterjee,meera.chatterjee746@outlook.com,9954669136,146222.41,15,13,2,regular,False,2026-05-29 06:25:07
CUST00747,Ishaan Singh,ishaan.singh747@yahoo.com,9267840982,33117.48,31,27,4,regular,False,2025-12-28 16:22:30
CUST00748,Manoj Verma,manoj.verma748@gmail.com,9485244337,17496.54,8,6,2,at_risk,False,2025-03-28 22:50:10
CUST00749,Arjun Mehta,arjun.mehta749@rediffmail.com,9222373596,35689.44,19,17,2,regular,False,2025-08-27 22:18:03
CUST00750,Manoj Iyer,manoj.iyer750@yahoo.com,9841027438,26150.13,6,3,3,at_risk,False,2025-06-03 07:21:23
CUST00751,Krishna Gupta,krishna.gupta751@hotmail.com,9754612980,38158.42,20,15,5,at_risk,False,2024-11-18 19:42:06
CUST00752,Saanvi Joshi,saanvi.joshi752@yahoo.com,9882059080,77397.33,37,34,3,regular,False,2026-03-21 00:26:25
CUST00753,Sanjay Mehta,sanjay.mehta753@yahoo.com,9232052491,20368.8,16,8,8,at_risk,True,2025-04-27 11:34:23
CUST00754,Kavya Bansal,kavya.bansal754@yahoo.com,9191519166,112975.97,31,29,2,regular,False,2026-03-23 04:42:58
CUST00755,Meera Nair,meera.nair755@yahoo.com,9960892562,139342.61,34,29,5,regular,False,2024-09-26 10:49:42
CUST00756,Vivaan Malhotra,vivaan.malhotra756@yahoo.com,9926944269,674060.46,28,27,1,high_value,False,2026-03-10 08:11:46
CUST00757,Vihaan Desai,vihaan.desai757@gmail.com,9808858764,2264.28,4,4,0,new,False,2024-08-25 05:04:32
CUST00758,Kavya Kapoor,kavya.kapoor758@rediffmail.com,9831079302,133561.03,25,22,3,regular,True,2025-11-12 04:47:02
CUST00759,Nikhil Kumar,nikhil.kumar759@rediffmail.com,9579091840,135385.37,33,29,4,regular,False,2024-10-30 09:16:21
CUST00760,Aadhya Reddy,aadhya.reddy760@gmail.com,9139696423,70699.16,13,12,1,regular,False,2026-01-19 20:37:14
CUST00761,Lakshmi Agarwal,lakshmi.agarwal761@outlook.com,9659780124,102639.12,6,6,0,regular,False,2024-12-27 14:34:53
CUST00762,Anika Reddy,anika.reddy762@rediffmail.com,9642534457,188964.73,67,63,4,high_value,False,2026-04-21 22:15:44
CUST00763,Krishna Malhotra,krishna.malhotra763@outlook.com,9714647698,78909.13,20,18,2,regular,False,2025-01-23 01:08:41
CUST00764,Rakesh Menon,rakesh.menon764@yahoo.com,9476171636,106699.91,13,12,1,regular,False,2025-12-15 20:10:08
CUST00765,Karan Bansal,karan.bansal765@hotmail.com,9306754637,17644.36,6,4,2,at_risk,False,2025-06-30 21:01:00
CUST00766,Sai Verma,sai.verma766@rediffmail.com,9239654428,78001.33,28,25,3,regular,False,2025-01-30 05:06:21
CUST00767,Sneha Iyer,sneha.iyer767@hotmail.com,9635611738,149546.53,36,32,4,regular,False,2026-03-12 18:44:41
CUST00768,Lakshmi Kumar,lakshmi.kumar768@rediffmail.com,9863592104,145844.13,37,32,5,regular,False,2026-01-20 07:25:06
CUST00769,Deepak Verma,deepak.verma769@yahoo.com,9700250339,143736.83,31,30,1,regular,False,2025-11-02 22:32:01
CUST00770,Divya Kumar,divya.kumar770@gmail.com,9498860032,68679.77,23,21,2,regular,False,2026-04-02 02:31:57
CUST00771,Meera Verma,meera.verma771@outlook.com,9404386805,126486.26,36,35,1,regular,False,2026-06-17 22:22:24
CUST00772,Meera Chopra,meera.chopra772@hotmail.com,9432539857,137037.35,29,27,2,regular,False,2024-12-13 19:09:53
CUST00773,Ishaan Bansal,ishaan.bansal773@rediffmail.com,9917846365,78379.72,25,24,1,regular,False,2024-11-25 09:05:10
CUST00774,Pooja Nair,pooja.nair774@rediffmail.com,9463996201,144550.33,33,29,4,regular,False,2026-03-09 23:05:49
CUST00775,Anjali Bose,anjali.bose775@outlook.com,9702416787,103708.84,10,10,0,regular,False,2025-01-12 22:04:30
CUST00776,Anjali Bansal,anjali.bansal776@yahoo.com,9905906132,136592.36,12,11,1,regular,False,2026-08-06 13:59:21
CUST00777,Saanvi Nair,saanvi.nair777@hotmail.com,9576987762,496803.51,61,57,4,high_value,True,2026-08-02 11:37:22
CUST00778,Nisha Singh,nisha.singh778@rediffmail.com,9125830942,16108.39,11,8,3,at_risk,False,2025-02-17 17:52:40
CUST00779,Kavya Kumar,kavya.kumar779@yahoo.com,9374399576,10397.96,16,9,7,at_risk,True,2025-09-26 17:23:36
CUST00780,Vivaan Das,vivaan.das780@gmail.com,9420001194,61605.39,31,27,4,regular,False,2026-04-24 22:06:41
CUST00781,Aadhya Nair,aadhya.nair781@hotmail.com,9729243930,86120.77,37,34,3,regular,False,2026-06-24 12:24:36
CUST00782,Arun Agarwal,arun.agarwal782@rediffmail.com,9170285223,72974.19,19,16,3,regular,True,2025-02-04 02:39:30
CUST00783,Reyansh Nair,reyansh.nair783@hotmail.com,9799597461,15661.45,16,10,6,at_risk,False,2025-03-31 16:35:33
CUST00784,Rohan Joshi,rohan.joshi784@hotmail.com,9280590847,23813.75,16,7,9,at_risk,False,2026-07-14 23:57:49
CUST00785,Arun Menon,arun.menon785@outlook.com,9801216599,8.14,3,2,1,new,False,2024-09-28 10:09:33
CUST00786,Amit Bose,amit.bose786@yahoo.com,9728309864,14845.9,8,4,4,at_risk,False,2025-10-22 20:44:01
CUST00787,Sneha Das,sneha.das787@gmail.com,9991740555,511711.4,55,48,7,high_value,False,2025-03-27 12:24:40
CUST00788,Rahul Bose,rahul.bose788@outlook.com,9908199028,55491.71,25,23,2,regular,False,2024-12-20 12:02:29
CUST00789,Vivaan Das,vivaan.das789@yahoo.com,9794113197,9131.8,0,0,0,new,False,2025-06-28 03:45:52
CUST00790,Suresh Desai,suresh.desai790@hotmail.com,9187132846,27718.4,5,3,2,at_risk,False,2024-10-07 07:47:30
CUST00791,Krishna Joshi,krishna.joshi791@rediffmail.com,9988485748,70277.63,5,5,0,regular,False,2026-02-09 07:48:49
CUST00792,Aarav Nair,aarav.nair792@gmail.com,9914348348,139781.83,27,26,1,regular,False,2024-11-23 12:57:42
CUST00793,Myra Nair,myra.nair793@rediffmail.com,9489767404,470344.62,110,98,12,high_value,False,2026-02-06 00:45:19
CUST00794,Sneha Gupta,sneha.gupta794@outlook.com,9711068865,42162.02,17,15,2,regular,False,2024-09-26 02:02:48
CUST00795,Anjali Singh,anjali.singh795@gmail.com,9731536919,192282.06,53,46,7,high_value,False,2025-03-08 14:00:44
CUST00796,Aadhya Chatterjee,aadhya.chatterjee796@gmail.com,9844087852,99879.35,40,35,5,regular,True,2025-06-14 00:39:48
CUST00797,Vihaan Mehta,vihaan.mehta797@rediffmail.com,9536879666,108422.55,34,31,3,regular,False,2026-07-12 15:49:29
CUST00798,Vihaan Iyer,vihaan.iyer798@rediffmail.com,9671671189,20670.71,17,16,1,regular,False,2026-07-31 15:47:07
CUST00799,Nisha Patel,nisha.patel799@yahoo.com,9311394879,60404.76,11,11,0,regular,False,2026-08-01 02:25:36
CUST00800,Rahul Iyer,rahul.iyer800@yahoo.com,9215793020,144644.35,8,7,1,regular,False,2025-12-26 21:20:44
CUST00801,Varun Menon,varun.menon801@rediffmail.com,9920444599,440196.52,35,34,1,high_value,True,2026-07-22 10:15:35
CUST00802,Karan Das,karan.das802@gmail.com,9940360006,747425.26,76,74,2,high_value,False,2025-06-09 21:36:17
CUST00803,Reyansh Chatterjee,reyansh.chatterjee803@gmail.com,9700498762,702454.05,71,69,2,high_value,False,2025-12-30 02:10:13
CUST00804,Nikhil Sharma,nikhil.sharma804@rediffmail.com,9512230991,75653.75,11,10,1,regular,False,2026-07-30 07:28:04
CUST00805,Divya Mehta,divya.mehta805@hotmail.com,9306675241,157987.58,111,108,3,high_value,False,2026-02-08 03:07:48
CUST00806,Ishaan Bose,ishaan.bose806@hotmail.com,9375185107,82581.91,33,32,1,regular,False,2026-07-11 21:47:52
CUST00807,Ishaan Reddy,ishaan.reddy807@hotmail.com,9567988362,104721.65,27,25,2,regular,False,2026-03-29 18:37:59
CUST00808,Deepak Reddy,deepak.reddy808@hotmail.com,9468186412,146135.24,38,34,4,regular,False,2026-06-28 15:21:26
CUST00809,Lakshmi Agarwal,lakshmi.agarwal809@gmail.com,9553184702,146946.4,17,15,2,regular,False,2024-10-11 06:40:46
CUST00810,Arun Menon,arun.menon810@outlook.com,9721063811,63635.86,24,22,2,regular,False,2025-05-17 22:27:50
CUST00811,Suresh Nair,suresh.nair811@gmail.com,9785870900,49935.62,18,17,1,regular,False,2025-09-20 10:18:49
CUST00812,Saanvi Desai,saanvi.desai812@yahoo.com,9987001282,5442.26,0,0,0,new,False,2026-04-02 13:25:14
CUST00813,Vikram Rao,vikram.rao813@hotmail.com,9921984514,146790.21,17,16,1,regular,False,2025-11-30 17:39:17
CUST00814,Rahul Agarwal,rahul.agarwal814@yahoo.com,9291707402,42890.07,21,18,3,regular,True,2024-10-01 19:00:12
CUST00815,Pooja Bose,pooja.bose815@gmail.com,9463336272,4576.09,1,1,0,new,False,2026-03-03 04:48:55
CUST00816,Nikhil Kapoor,nikhil.kapoor816@gmail.com,9227231238,750701.05,44,42,2,high_value,False,2025-08-07 12:25:26
CUST00817,Varun Kapoor,varun.kapoor817@yahoo.com,9149601706,25556.41,20,13,7,at_risk,False,2025-12-15 22:03:40
CUST00818,Neha Kumar,neha.kumar818@hotmail.com,9727153504,12323.32,5,3,2,at_risk,False,2024-12-04 21:38:17
CUST00819,Ananya Bansal,ananya.bansal819@rediffmail.com,9906710856,31289.77,14,8,6,at_risk,False,2025-09-30 10:23:15
CUST00820,Divya Das,divya.das820@rediffmail.com,9868423193,7106.37,4,3,1,new,False,2025-01-05 00:20:38
CUST00821,Aditya Rao,aditya.rao821@yahoo.com,9317970120,50470.0,18,17,1,regular,False,2025-01-17 18:16:35
CUST00822,Sanjay Iyer,sanjay.iyer822@hotmail.com,9191009197,204618.3,76,69,7,high_value,False,2026-07-14 07:03:39
CUST00823,Lakshmi Menon,lakshmi.menon823@outlook.com,9557523905,76225.74,28,25,3,regular,False,2025-07-30 23:06:01
CUST00824,Diya Malhotra,diya.malhotra824@yahoo.com,9385212538,66682.08,10,9,1,regular,False,2025-02-12 00:33:55
CUST00825,Sai Iyer,sai.iyer825@yahoo.com,9205665981,384153.98,89,85,4,high_value,False,2025-09-22 14:53:49
CUST00826,Riya Mishra,riya.mishra826@outlook.com,9304700754,149739.44,39,34,5,regular,True,2025-10-23 13:44:18
CUST00827,Amit Desai,amit.desai827@rediffmail.com,9982466864,105190.11,35,31,4,regular,False,2026-03-26 09:31:39
CUST00828,Myra Nair,myra.nair828@yahoo.com,9609424194,96310.47,40,35,5,regular,False,2025-05-10 11:35:50
CUST00829,Sai Mehta,sai.mehta829@yahoo.com,9560412945,29427.94,9,6,3,at_risk,False,2026-07-26 10:21:28
CUST00830,Ishaan Pillai,ishaan.pillai830@yahoo.com,9428105366,145.22,2,2,0,new,False,2024-09-22 09:18:50
CUST00831,Rakesh Reddy,rakesh.reddy831@outlook.com,9730238228,660482.58,37,36,1,high_value,False,2025-09-21 03:18:47
CUST00832,Varun Menon,varun.menon832@hotmail.com,9519710523,3063.07,3,3,0,new,False,2025-04-26 20:02:41
CUST00833,Rahul Pillai,rahul.pillai833@rediffmail.com,9786124569,8263.45,6,3,3,at_risk,False,2024-09-19 02:01:56
CUST00834,Suresh Sharma,suresh.sharma834@yahoo.com,9313673270,775946.46,56,53,3,high_value,False,2025-03-07 21:27:08
CUST00835,Arun Verma,arun.verma835@outlook.com,9656769159,362401.85,72,67,5,high_value,False,2026-04-15 04:28:07
CUST00836,Meera Chopra,meera.chopra836@gmail.com,9517677937,12985.49,1,1,0,new,False,2024-08-29 06:42:50
CUST00837,Ananya Menon,ananya.menon837@hotmail.com,9433196834,85321.75,34,32,2,regular,True,2026-04-01 07:46:18
CUST00838,Arjun Desai,arjun.desai838@hotmail.com,9967117209,62755.89,36,33,3,regular,False,2026-05-24 13:31:03
CUST00839,Arun Joshi,arun.joshi839@outlook.com,9519930083,125298.02,16,15,1,regular,False,2024-12-01 08:16:07
CUST00840,Arun Desai,arun.desai840@yahoo.com,9850032322,71161.67,7,7,0,regular,False,2025-11-18 01:07:56
CUST00841,Rakesh Reddy,rakesh.reddy841@gmail.com,9849519028,137290.51,36,33,3,regular,False,2026-04-23 10:34:30
CUST00842,Arjun Gupta,arjun.gupta842@hotmail.com,9923065067,19353.36,8,5,3,at_risk,False,2025-05-09 23:01:39
CUST00843,Arjun Bose,arjun.bose843@rediffmail.com,9509262673,71914.44,17,16,1,regular,True,2026-04-30 19:01:52
CUST00844,Karan Chatterjee,karan.chatterjee844@rediffmail.com,9620506264,30731.32,20,18,2,regular,False,2025-04-30 13:50:13
CUST00845,Ananya Singh,ananya.singh845@gmail.com,9751749006,341194.02,88,78,10,high_value,False,2024-10-07 23:35:31
CUST00846,Neha Kumar,neha.kumar846@rediffmail.com,9484492979,112873.6,39,37,2,regular,False,2024-11-13 04:57:46
CUST00847,Reyansh Desai,reyansh.desai847@outlook.com,9576727072,153032.73,118,110,8,high_value,False,2025-12-13 10:21:35
CUST00848,Anika Rao,anika.rao848@gmail.com,9117221150,148607.78,26,23,3,regular,False,2026-06-22 15:58:10
CUST00849,Reyansh Chatterjee,reyansh.chatterjee849@yahoo.com,9877401428,74038.4,11,10,1,regular,False,2024-11-22 17:05:56
CUST00850,Nikhil Rao,nikhil.rao850@hotmail.com,9524196654,1812.06,1,1,0,new,False,2026-08-10 09:21:31
CUST00851,Karan Sharma,karan.sharma851@rediffmail.com,9328457837,28582.12,22,20,2,regular,False,2026-06-18 16:02:33
CUST00852,Meera Reddy,meera.reddy852@hotmail.com,9636415668,1527.2,4,3,1,new,False,2025-01-20 17:45:27
CUST00853,Priya Gupta,priya.gupta853@hotmail.com,9448272764,10444.73,1,1,0,new,False,2024-09-20 12:25:24
CUST00854,Deepak Patel,deepak.patel854@outlook.com,9118950252,96054.8,29,26,3,regular,False,2025-03-28 02:36:40
CUST00855,Aarav Nair,aarav.nair855@gmail.com,9761799351,9341.97,10,5,5,at_risk,False,2024-11-29 21:06:35
CUST00856,Vihaan Kumar,vihaan.kumar856@outlook.com,9635503487,39717.18,18,16,2,regular,False,2024-12-21 07:50:40
CUST00857,Rahul Kumar,rahul.kumar857@outlook.com,9440954543,118864.2,38,33,5,regular,False,2025-11-03 23:08:15
CUST00858,Myra Mishra,myra.mishra858@outlook.com,9468001834,90110.53,20,18,2,regular,False,2026-01-10 01:51:40
CUST00859,Pooja Bansal,pooja.bansal859@outlook.com,9297080451,20785.55,36,35,1,regular,False,2024-11-14 18:50:50
CUST00860,Saanvi Kumar,saanvi.kumar860@gmail.com,9286482992,128058.71,18,17,1,regular,True,2025-05-04 12:39:36
